CustomerID,Name,Age,Gender,Country,JoinDate,PurchaseAmount,PaymentMethod,Email
CUST00591,Richard Jones,52,Female,United Kingdom,2023-09-12,121.76,Debit Card,richard.jones591@example.com
CUST00912,Barbara Taylor,38,Male,Qatar,2019-01-14,164.78,Credit Card,barbara.taylor912@example.com
CUST00290,Charles Lopez,40,Male,United States,2018-01-07,182.0,Credit Card,charles.lopez290@example.com
CUST00548,Linda Jackson,46,Male,Canada,2022-07-27,97.96,Debit Card,linda.jackson548@example.com
CUST00284,James Taylor,39,Male,Brazil,2020-02-25,75.76,Credit Card,james.taylor284@example.com
CUST00811,Richard Rodriguez,55,Female,United States,2020-09-04,129.41,Debit Card,richard.rodriguez811@example.com
CUST00526,Jennifer Jones,47,Female,Brazil,2020-02-18,155.34,Debit Card,jennifer.jones526@example.com
CUST00065,Joseph Martinez,28,Male,Brazil,2023-08-16,108.6,Paypal,joseph.martinez65@example.com
CUST00992,Karen Thomas,44,Male,Australia,2015-10-22,124.52,Paypal,karen.thomas992@example.com
CUST00265,Patricia Thomas,47,Male,United Kingdom,2021-12-23,70.93,Cash,patricia.thomas265@example.com
CUST00791,Jessica Lopez,33,Female,France,2017-07-24,206.44,Cash,jessica.lopez791@example.com
CUST00859,Richard Williams,51,Female,United Kingdom,2017-01-05,64.4,Paypal,richard.williams859@example.com
CUST00776,Joseph Gonzalez,61,Female,India,2016-04-22,108.09,Credit Card,joseph.gonzalez776@example.com
CUST00021,Richard Hernandez,37,Male,United Kingdom,2019-12-27,191.06,Cash,richard.hernandez21@example.com
CUST00421,Mary Thomas,37,Female,Canada,2017-02-08,36.63,Credit Card,mary.thomas421@example.com
CUST00784,David Jackson,49,Female,India,2023-02-04,150.43,Cash,david.jackson784@example.com
CUST00884,Karen Martinez,49,Female,Japan,2017-05-20,95.6,Paypal,karen.martinez884@example.com
CUST00297,Barbara Martin,38,Female,Germany,2022-10-14,105.96,Cash,barbara.martin297@example.com
CUST00853,Jessica Hernandez,67,Female,Australia,2021-01-24,196.35,Cash,jessica.hernandez853@example.com
CUST00545,Joseph Davis,32,Male,Brazil,2015-10-08,137.19,Cash,joseph.davis545@example.com
CUST00262,Mary Brown,34,Male,Qatar,2020-08-06,142.15,Credit Card,mary.brown262@example.com
CUST00390,Jennifer Moore,20,Male,Germany,2018-10-02,78.73,Paypal,jennifer.moore390@example.com
CUST00667,Richard Lopez,40,Male,Japan,2021-07-09,22.91,Cash,richard.lopez667@example.com
CUST00514,John Miller,46,Female,Qatar,2024-03-20,134.01,Cash,john.miller514@example.com
CUST00335,Barbara Jones,56,Female,India,2022-06-20,71.69,Paypal,barbara.jones335@example.com
CUST00583,Susan Gonzalez,34,Male,France,2022-07-16,48.42,Cash,susan.gonzalez583@example.com
CUST00483,Sarah Martinez,41,Female,Japan,2023-02-13,209.75,Paypal,sarah.martinez483@example.com
CUST00189,Richard Garcia,37,Male,Japan,2020-05-26,121.59,Credit Card,richard.garcia189@example.com
CUST00252,Susan Davis,25,Male,Canada,2016-09-04,150.49,Paypal,susan.davis252@example.com
CUST00072,Jessica Martin,47,Female,Australia,2024-12-03,177.35,Cash,jessica.martin72@example.com
CUST00690,Michael Martinez,22,Female,United Kingdom,2015-12-01,143.8,Credit Card,michael.martinez690@example.com
CUST00385,Richard Smith,44,Male,Japan,2015-04-04,143.22,Paypal,richard.smith385@example.com
CUST00348,Joseph Jones,28,Female,India,2024-10-07,189.54,Cash,joseph.jones348@example.com
CUST00614,Robert Rodriguez,28,Male,Australia,2018-03-09,90.25,Paypal,robert.rodriguez614@example.com
CUST00951,Jennifer Gonzalez,43,Male,Brazil,2019-11-05,202.64,Credit Card,jennifer.gonzalez951@example.com
CUST00366,Charles Taylor,38,Female,Canada,2016-12-03,167.96,Debit Card,charles.taylor366@example.com
CUST00331,Linda Martin,49,Female,Germany,2016-05-12,130.38,Debit Card,linda.martin331@example.com
CUST00398,Elizabeth Garcia,37,Female,France,2021-04-05,70.24,Cash,elizabeth.garcia398@example.com
CUST00570,Susan Wilson,57,Male,Canada,2021-07-03,70.4,Credit Card,susan.wilson570@example.com
CUST00826,Jessica Johnson,42,Female,Germany,2022-02-20,121.59,Cash,jessica.johnson826@example.com
CUST00827,Robert Jackson,42,Female,United Kingdom,2023-03-06,128.37,Cash,robert.jackson827@example.com
CUST00692,Thomas Hernandez,52,Female,United States,2015-02-02,17.71,Cash,thomas.hernandez692@example.com
CUST00409,Thomas Martin,57,Female,Australia,2017-06-22,142.98,Debit Card,thomas.martin409@example.com
CUST00427,Joseph Jones,38,Male,France,2017-11-03,48.81,Paypal,joseph.jones427@example.com
CUST00504,Barbara Garcia,20,Female,United Kingdom,2024-04-22,145.58,Cash,barbara.garcia504@example.com
CUST00453,Susan Martinez,33,Female,Germany,2015-07-06,14.71,Debit Card,susan.martinez453@example.com
CUST00219,Barbara Jackson,33,Female,Canada,2023-08-04,66.25,Cash,barbara.jackson219@example.com
CUST00240,James Lopez,51,Female,India,2022-05-04,97.82,Cash,james.lopez240@example.com
CUST00665,Michael Gonzalez,50,Male,United Kingdom,2023-11-06,137.23,Credit Card,michael.gonzalez665@example.com
CUST00193,Susan Hernandez,52,Male,Qatar,2024-11-22,144.13,Credit Card,susan.hernandez193@example.com
CUST00499,Michael Garcia,54,Male,France,2024-09-07,196.15,Credit Card,michael.garcia499@example.com
CUST00192,William Johnson,35,Female,United States,2023-08-08,52.86,Credit Card,william.johnson192@example.com
CUST00485,Thomas Wilson,43,Male,France,2024-08-12,109.85,Cash,thomas.wilson485@example.com
CUST00505,Barbara Smith,56,Female,Australia,2017-09-05,98.81,Credit Card,barbara.smith505@example.com
CUST00631,James Lopez,49,Female,India,2022-04-09,108.36,Debit Card,james.lopez631@example.com
CUST00133,Patricia Smith,12,Male,France,2020-06-23,112.58,Credit Card,patricia.smith133@example.com
CUST00346,Sarah Smith,37,Female,Australia,2015-05-07,183.45,Credit Card,sarah.smith346@example.com
CUST00253,Elizabeth Brown,26,Male,Germany,2018-07-11,147.22,Cash,elizabeth.brown253@example.com
CUST00686,James Martinez,61,Male,Australia,2019-11-05,195.33,Debit Card,james.martinez686@example.com
CUST00918,Robert Hernandez,33,Male,France,2019-03-03,155.82,Debit Card,robert.hernandez918@example.com
CUST00264,Mary Miller,41,Male,France,2021-11-17,84.68,Credit Card,mary.miller264@example.com
CUST00273,James Miller,48,Female,Australia,2022-10-11,156.53,Credit Card,james.miller273@example.com
CUST00986,Richard Thomas,62,Female,United Kingdom,2022-05-04,171.3,Cash,richard.thomas986@example.com
CUST00328,Barbara Garcia,39,Female,Brazil,2019-01-01,94.36,Credit Card,barbara.garcia328@example.com
CUST00116,Patricia Johnson,42,Female,Japan,2019-04-25,147.19,Cash,patricia.johnson116@example.com
CUST00324,Thomas Thomas,35,Female,Germany,2017-07-11,99.13,Credit Card,thomas.thomas324@example.com
CUST00981,Joseph Davis,29,Male,Canada,2020-06-12,70.08,Cash,joseph.davis981@example.com
CUST00678,James Johnson,15,Female,Japan,2021-07-03,95.76,Cash,james.johnson678@example.com
CUST00373,Patricia Martin,23,Male,Japan,2024-04-17,166.11,Paypal,patricia.martin373@example.com
CUST00625,Susan Moore,31,Male,Australia,2017-11-27,133.82,Debit Card,susan.moore625@example.com
CUST00721,Sarah Martin,38,Female,Germany,2017-11-18,60.31,Cash,sarah.martin721@example.com
CUST00789,Jessica Thomas,23,Female,Qatar,2023-11-27,190.06,Cash,jessica.thomas789@example.com
CUST00668,John Brown,38,Female,United Kingdom,2016-02-13,154.46,Paypal,john.brown668@example.com
CUST00869,Jessica Martin,42,Male,Qatar,2019-03-27,73.97,Paypal,jessica.martin869@example.com
CUST00979,Mary Jackson,34,Female,India,2021-05-23,132.96,Credit Card,mary.jackson979@example.com
CUST00862,Richard Jackson,47,Female,France,2019-05-17,60.53,Cash,richard.jackson862@example.com
CUST00279,William Wilson,14,Male,United States,2017-05-13,100.11,Paypal,william.wilson279@example.com
CUST00801,Karen Miller,27,Male,United States,2018-11-25,155.79,Debit Card,karen.miller801@example.com
CUST00663,Linda Martinez,27,Male,Australia,2020-07-22,149.65,Paypal,linda.martinez663@example.com
CUST00003,Sarah Johnson,48,Male,Qatar,2022-05-02,113.05,Cash,sarah.johnson3@example.com
CUST00230,Elizabeth Garcia,35,Male,United Kingdom,2019-06-02,155.84,Credit Card,elizabeth.garcia230@example.com
CUST00527,Patricia Brown,38,Male,India,2018-07-08,88.31,Paypal,patricia.brown527@example.com
CUST00946,Jennifer Brown,35,Female,France,2016-03-08,72.77,Credit Card,jennifer.brown946@example.com
CUST00472,David Thomas,38,Male,Germany,2017-01-01,145.74,Paypal,david.thomas472@example.com
CUST00874,John Lopez,41,Female,France,2024-01-08,112.25,Paypal,john.lopez874@example.com
CUST00200,Robert Rodriguez,41,Male,Brazil,2023-10-02,148.84,Credit Card,robert.rodriguez200@example.com
CUST00372,Thomas Miller,44,Male,United States,2017-01-01,58.71,Debit Card,thomas.miller372@example.com
CUST00876,James Hernandez,58,Female,Germany,2019-03-16,138.96,Cash,james.hernandez876@example.com
CUST00670,Patricia Anderson,51,Male,Brazil,2020-04-14,111.53,Cash,patricia.anderson670@example.com
CUST00066,Mary Anderson,46,Male,Japan,2023-04-14,211.58,Cash,mary.anderson66@example.com
CUST00486,David Taylor,25,Male,Germany,2019-10-15,123.31,Debit Card,david.taylor486@example.com
CUST00041,Richard Brown,51,Male,Germany,2019-09-15,138.63,Cash,richard.brown41@example.com
CUST00757,Michael Williams,14,Female,Qatar,2022-10-26,176.3,Credit Card,michael.williams757@example.com
CUST00494,Sarah Martinez,52,Male,United States,2020-07-22,81.82,Credit Card,sarah.martinez494@example.com
CUST00443,Thomas Taylor,37,Female,Brazil,2021-06-14,164.23,Paypal,thomas.taylor443@example.com
CUST00516,Richard Wilson,20,Male,United States,2019-11-19,205.86,Credit Card,richard.wilson516@example.com
CUST00965,Charles Smith,37,Female,Brazil,2022-10-05,93.07,Paypal,charles.smith965@example.com
CUST00830,William Anderson,28,Female,Brazil,2023-01-27,157.92,Debit Card,william.anderson830@example.com
CUST00274,Karen Garcia,29,Female,France,2021-08-06,118.32,Debit Card,karen.garcia274@example.com
CUST00709,Thomas Martinez,40,Female,Germany,2015-03-22,165.77,Credit Card,thomas.martinez709@example.com
CUST00642,Joseph Martinez,23,Male,United Kingdom,2022-01-11,178.7,Paypal,joseph.martinez642@example.com
CUST00772,Barbara Williams,44,Female,Japan,2016-02-16,103.89,Credit Card,barbara.williams772@example.com
CUST00038,Elizabeth Wilson,47,Female,India,2015-04-05,66.98,Paypal,elizabeth.wilson38@example.com
CUST00602,Patricia Thomas,27,Female,India,2022-04-18,220.43,Cash,patricia.thomas602@example.com
CUST00203,Richard Rodriguez,20,Female,Qatar,2018-03-13,83.11,Credit Card,richard.rodriguez203@example.com
CUST00237,Patricia Rodriguez,44,Male,Australia,2018-07-25,97.79,Credit Card,patricia.rodriguez237@example.com
CUST00150,Susan Jackson,33,Female,France,2024-01-17,192.9,Credit Card,susan.jackson150@example.com
CUST00218,Robert Brown,21,Female,Germany,2018-01-13,247.22,Credit Card,robert.brown218@example.com
CUST00849,Linda Rodriguez,38,Male,Japan,2015-07-05,121.59,Debit Card,linda.rodriguez849@example.com
CUST00734,Joseph Taylor,49,Female,United Kingdom,2022-08-09,164.58,Paypal,joseph.taylor734@example.com
CUST00559,Robert Jones,38,Female,Brazil,2018-01-23,140.3,Cash,robert.jones559@example.com
CUST00622,Jessica Anderson,41,Male,Qatar,2019-02-26,29.18,Paypal,jessica.anderson622@example.com
CUST00855,John Davis,44,Female,Japan,2021-07-10,122.57,Debit Card,john.davis855@example.com
CUST00303,William Jones,18,Male,Japan,2024-11-03,166.72,Paypal,william.jones303@example.com
CUST00873,James Johnson,40,Female,Australia,2017-04-16,85.21,Debit Card,james.johnson873@example.com
CUST00933,Patricia Lopez,46,Female,Australia,2024-10-10,161.19,Debit Card,patricia.lopez933@example.com
CUST00682,Barbara Jackson,52,Male,France,2019-04-01,141.72,Paypal,barbara.jackson682@example.com
CUST00962,Thomas Rodriguez,43,Female,Canada,2020-10-13,106.18,Credit Card,thomas.rodriguez962@example.com
CUST00389,Robert Hernandez,35,Female,India,2017-06-17,154.39,Cash,robert.hernandez389@example.com
CUST00432,Charles Miller,29,Female,Australia,2015-01-23,146.86,Paypal,charles.miller432@example.com
CUST00388,Elizabeth Jackson,38,Female,France,2018-04-24,35.15,Cash,elizabeth.jackson388@example.com
CUST00906,Linda Rodriguez,33,Female,Japan,2018-12-17,101.68,Paypal,linda.rodriguez906@example.com
CUST00391,Charles Rodriguez,28,Male,Japan,2024-06-07,96.4,Credit Card,charles.rodriguez391@example.com
CUST00957,Barbara Jones,21,Female,United States,2023-06-18,112.64,Cash,barbara.jones957@example.com
CUST00353,Linda Moore,31,Female,Japan,2016-06-25,85.7,Paypal,linda.moore353@example.com
CUST00194,David Thomas,42,Male,United States,2022-02-27,115.38,Debit Card,david.thomas194@example.com
CUST00236,Jennifer Thomas,30,Female,United States,2024-12-27,116.86,Credit Card,jennifer.thomas236@example.com
CUST00452,Robert Gonzalez,41,Female,Qatar,2016-07-03,86.0,Credit Card,robert.gonzalez452@example.com
CUST00850,Jennifer Taylor,32,Male,United Kingdom,2024-04-21,107.4,Credit Card,jennifer.taylor850@example.com
CUST00056,Barbara Gonzalez,38,Male,Germany,2019-07-02,121.59,Paypal,barbara.gonzalez56@example.com
CUST00697,Michael Anderson,40,Male,Canada,2017-12-18,121.59,Paypal,michael.anderson697@example.com
CUST00097,Patricia Wilson,41,Male,United Kingdom,2023-12-25,24.75,Credit Card,patricia.wilson97@example.com
CUST00142,Patricia Miller,29,Female,Australia,2018-04-26,97.99,Credit Card,patricia.miller142@example.com
CUST00710,Richard Martin,38,Male,Brazil,2016-03-13,198.4,Paypal,richard.martin710@example.com
CUST00877,Sarah Martin,22,Female,Japan,2021-05-05,93.58,Paypal,sarah.martin877@example.com
CUST00553,David Martinez,37,Female,Canada,2023-07-04,111.54,Cash,david.martinez553@example.com
CUST00922,Linda Jackson,14,Female,Japan,2024-10-01,87.21,Debit Card,linda.jackson922@example.com
CUST00121,Joseph Thomas,11,Female,Australia,2021-01-09,129.12,Cash,joseph.thomas121@example.com
CUST00610,Michael Rodriguez,62,Female,India,2015-01-23,86.87,Debit Card,michael.rodriguez610@example.com
CUST00821,Jessica Brown,16,Female,Qatar,2024-05-15,167.75,Cash,jessica.brown821@example.com
CUST00063,John Taylor,38,Female,Germany,2023-09-05,125.92,Debit Card,john.taylor63@example.com
CUST00771,Barbara Wilson,37,Female,Qatar,2022-10-07,121.59,Paypal,barbara.wilson771@example.com
CUST00466,Patricia Martinez,35,Male,Germany,2016-02-06,132.3,Debit Card,patricia.martinez466@example.com
CUST00415,Thomas Hernandez,35,Female,United Kingdom,2019-01-19,63.48,Credit Card,thomas.hernandez415@example.com
CUST00004,Patricia Davis,42,Female,Qatar,2021-12-21,96.95,Cash,patricia.davis4@example.com
CUST00059,Linda Martinez,45,Male,Brazil,2023-01-03,140.43,Cash,linda.martinez59@example.com
CUST00224,Charles Jones,44,Female,United States,2023-12-17,166.14,Debit Card,charles.jones224@example.com
CUST00628,Robert Gonzalez,20,Female,Canada,2019-06-19,147.93,Credit Card,robert.gonzalez628@example.com
CUST00102,Joseph Jones,20,Female,Brazil,2018-04-13,59.6,Credit Card,joseph.jones102@example.com
CUST00732,Elizabeth Wilson,68,Female,Brazil,2017-01-05,175.48,Paypal,elizabeth.wilson732@example.com
CUST00222,Richard Wilson,34,Male,France,2019-12-02,71.59,Credit Card,richard.wilson222@example.com
CUST00479,Robert Johnson,55,Female,Canada,2016-02-09,144.62,Debit Card,robert.johnson479@example.com
CUST00005,Mary Martinez,51,Female,Germany,2018-03-16,153.45,Paypal,mary.martinez5@example.com
CUST00053,Linda Martin,30,Male,India,2023-07-13,179.43,Debit Card,linda.martin53@example.com
CUST00756,Susan Hernandez,37,Female,United Kingdom,2020-07-22,70.74,Debit Card,susan.hernandez756@example.com
CUST00925,Charles Garcia,41,Female,United States,2017-07-19,111.09,Debit Card,charles.garcia925@example.com
CUST00307,Joseph Davis,28,Male,Germany,2020-02-26,120.24,Debit Card,joseph.davis307@example.com
CUST00675,John Moore,65,Male,United States,2021-08-27,151.55,Cash,john.moore675@example.com
CUST00156,Robert Davis,19,Female,Germany,2024-07-26,114.43,Debit Card,robert.davis156@example.com
CUST00493,John Moore,42,Female,Australia,2023-03-25,151.71,Credit Card,john.moore493@example.com
CUST00745,Charles Johnson,43,Female,Brazil,2021-02-16,206.14,Debit Card,charles.johnson745@example.com
CUST00652,Jessica Moore,40,Female,Japan,2018-04-05,111.53,Cash,jessica.moore652@example.com
CUST00249,Jessica Davis,31,Female,Brazil,2024-04-19,102.99,Paypal,jessica.davis249@example.com
CUST00250,Thomas Brown,40,Male,Canada,2023-04-16,105.05,Credit Card,thomas.brown250@example.com
CUST00359,Elizabeth Martin,27,Female,India,2015-09-02,177.04,Debit Card,elizabeth.martin359@example.com
CUST00488,Karen Smith,20,Male,United Kingdom,2024-02-25,87.26,Cash,karen.smith488@example.com
CUST00431,Karen Wilson,53,Male,Germany,2017-05-15,64.8,Cash,karen.wilson431@example.com
CUST00442,Thomas Rodriguez,56,Female,Qatar,2023-06-08,147.9,Credit Card,thomas.rodriguez442@example.com
CUST00829,Charles Martinez,33,Male,United States,2022-02-05,111.42,Cash,charles.martinez829@example.com
CUST00863,William Lopez,34,Female,Australia,2016-01-11,129.02,Cash,william.lopez863@example.com
CUST00031,Charles Jackson,43,Female,United Kingdom,2015-02-09,95.01,Credit Card,charles.jackson31@example.com
CUST00282,Linda Lopez,29,Female,Germany,2023-11-01,107.37,Debit Card,linda.lopez282@example.com
CUST00687,Elizabeth Thomas,34,Male,Qatar,2020-06-11,197.31,Debit Card,elizabeth.thomas687@example.com
CUST00984,Sarah Johnson,38,Female,India,2017-08-07,152.17,Paypal,sarah.johnson984@example.com
CUST00118,David Anderson,47,Female,Germany,2018-12-09,120.13,Debit Card,david.anderson118@example.com
CUST00738,Thomas Lopez,55,Male,India,2019-04-13,37.39,Debit Card,thomas.lopez738@example.com
CUST00117,Jessica Wilson,48,Female,Australia,2022-11-09,135.87,Paypal,jessica.wilson117@example.com
CUST00529,Karen Wilson,50,Female,Brazil,2019-03-23,120.95,Cash,karen.wilson529@example.com
CUST00677,David Martinez,33,Male,India,2023-03-07,102.78,Cash,david.martinez677@example.com
CUST00292,Jessica Martin,31,Female,United States,2019-11-01,121.59,Paypal,jessica.martin292@example.com
CUST00028,Richard Thomas,41,Male,Brazil,2017-10-13,112.68,Cash,richard.thomas28@example.com
CUST00382,Michael Davis,33,Female,United States,2019-10-04,198.46,Paypal,michael.davis382@example.com
CUST00552,Susan Rodriguez,34,Male,Australia,2022-01-22,84.85,Credit Card,susan.rodriguez552@example.com
CUST00681,William Davis,50,Female,United Kingdom,2021-12-13,155.08,Cash,william.davis681@example.com
CUST00201,Karen Brown,30,Female,Brazil,2016-06-04,57.1,Cash,karen.brown201@example.com
CUST00581,Susan Smith,17,Male,Germany,2023-02-23,132.4,Debit Card,susan.smith581@example.com
CUST00386,John Lopez,32,Female,France,2019-02-08,168.94,Credit Card,john.lopez386@example.com
CUST00725,Jennifer Taylor,29,Female,Australia,2021-06-21,121.07,Credit Card,jennifer.taylor725@example.com
CUST00673,Richard Garcia,53,Female,Qatar,2022-11-07,247.22,Cash,richard.garcia673@example.com
CUST00808,Thomas Lopez,36,Female,Australia,2017-04-18,126.13,Cash,thomas.lopez808@example.com
CUST00758,Linda Jones,39,Male,India,2021-01-04,137.91,Debit Card,linda.jones758@example.com
CUST00315,David Wilson,43,Female,India,2022-12-17,69.96,Paypal,david.wilson315@example.com
CUST00512,Linda Martin,26,Female,United States,2021-06-21,63.0,Debit Card,linda.martin512@example.com
CUST00281,Jennifer Taylor,9,Female,Australia,2015-05-16,55.14,Credit Card,jennifer.taylor281@example.com
CUST00968,Elizabeth Rodriguez,38,Male,Brazil,2017-09-26,109.37,Debit Card,elizabeth.rodriguez968@example.com
CUST00769,Linda Martinez,48,Male,Australia,2015-07-25,59.51,Paypal,linda.martinez769@example.com
CUST00354,Jennifer Brown,46,Male,United States,2024-04-18,121.59,Paypal,jennifer.brown354@example.com
CUST00208,David Martinez,51,Female,Germany,2024-07-18,185.81,Debit Card,david.martinez208@example.com
CUST00380,Charles Martinez,42,Male,Germany,2018-03-10,121.59,Paypal,charles.martinez380@example.com
CUST00777,Mary Jones,27,Female,Qatar,2022-07-27,209.67,Cash,mary.jones777@example.com
CUST00413,Jennifer Anderson,28,Female,Australia,2020-10-24,108.01,Paypal,jennifer.anderson413@example.com
CUST00024,Jessica Miller,37,Female,Japan,2015-03-07,148.98,Credit Card,jessica.miller24@example.com
CUST00341,Patricia Johnson,25,Female,France,2024-02-06,91.0,Credit Card,patricia.johnson341@example.com
CUST00706,David Smith,43,Female,Australia,2018-11-09,76.65,Cash,david.smith706@example.com
CUST00650,Jessica Johnson,51,Female,France,2018-12-27,166.19,Paypal,jessica.johnson650@example.com
CUST00155,Jennifer Anderson,60,Male,Japan,2020-07-13,85.78,Paypal,jennifer.anderson155@example.com
CUST00875,Elizabeth Lopez,42,Male,Australia,2022-09-12,99.31,Credit Card,elizabeth.lopez875@example.com
CUST00566,Mary Brown,38,Male,Germany,2019-01-13,91.03,Credit Card,mary.brown566@example.com
CUST00868,Karen Miller,28,Male,Canada,2019-07-27,157.79,Cash,karen.miller868@example.com
CUST00799,Robert Hernandez,37,Male,Brazil,2022-04-24,141.65,Cash,robert.hernandez799@example.com
CUST00323,Charles Anderson,48,Male,Brazil,2020-09-04,121.59,Credit Card,charles.anderson323@example.com
CUST00612,Susan Garcia,55,Male,France,2023-03-06,141.92,Paypal,susan.garcia612@example.com
CUST00595,Robert Johnson,28,Male,Japan,2023-01-25,111.54,Debit Card,robert.johnson595@example.com
CUST00083,William Williams,10,Male,Canada,2015-07-01,78.82,Credit Card,william.williams83@example.com
CUST00592,Karen Garcia,48,Male,Germany,2018-03-18,110.06,Credit Card,karen.garcia592@example.com
CUST00465,Michael Garcia,52,Female,France,2023-09-12,88.94,Paypal,michael.garcia465@example.com
CUST00744,David Wilson,33,Male,United States,2020-12-08,121.59,Cash,david.wilson744@example.com
CUST00334,James Moore,38,Male,United Kingdom,2020-05-16,71.13,Debit Card,james.moore334@example.com
CUST00011,Jessica Anderson,43,Female,France,2024-02-14,149.94,Credit Card,jessica.anderson11@example.com
CUST00471,Mary Rodriguez,35,Male,United States,2015-11-21,113.28,Credit Card,mary.rodriguez471@example.com
CUST00033,John Jones,56,Male,Canada,2015-01-11,69.94,Paypal,john.jones33@example.com
CUST00959,James Williams,40,Female,Australia,2022-12-26,128.4,Credit Card,james.williams959@example.com
CUST00383,Patricia Wilson,53,Male,France,2023-08-04,101.72,Debit Card,patricia.wilson383@example.com
CUST00624,Charles Davis,37,Male,Brazil,2023-02-17,206.56,Cash,charles.davis624@example.com
CUST00564,Richard Jones,18,Female,Canada,2015-05-19,138.16,Credit Card,richard.jones564@example.com
CUST00916,Robert Rodriguez,37,Female,United States,2019-12-07,93.9,Debit Card,robert.rodriguez916@example.com
CUST00938,Mary Thomas,30,Male,France,2024-08-26,193.4,Credit Card,mary.thomas938@example.com
CUST00379,Jessica Anderson,27,Male,Brazil,2024-05-03,117.99,Credit Card,jessica.anderson379@example.com
CUST00090,Richard Jackson,51,Female,United Kingdom,2018-02-17,148.59,Credit Card,richard.jackson90@example.com
CUST00970,Mary Brown,36,Female,Japan,2023-05-15,64.87,Cash,mary.brown970@example.com
CUST00347,Joseph Gonzalez,37,Female,India,2023-05-07,125.36,Debit Card,joseph.gonzalez347@example.com
CUST00008,Robert Rodriguez,49,Female,United States,2022-07-15,155.7,Paypal,robert.rodriguez8@example.com
CUST00627,Jessica Brown,29,Female,United States,2018-02-06,108.12,Debit Card,jessica.brown627@example.com
CUST00321,Jessica Brown,32,Male,Brazil,2017-12-09,102.29,Paypal,jessica.brown321@example.com
CUST00793,James Anderson,28,Female,Canada,2018-10-27,122.25,Cash,james.anderson793@example.com
CUST00188,Elizabeth Williams,34,Male,Canada,2017-03-22,102.73,Cash,elizabeth.williams188@example.com
CUST00305,Barbara Davis,47,Female,Canada,2018-06-13,119.66,Paypal,barbara.davis305@example.com
CUST00032,David Wilson,39,Female,France,2022-11-22,121.59,Cash,david.wilson32@example.com
CUST00621,Charles Gonzalez,42,Female,Germany,2016-02-02,121.59,Paypal,charles.gonzalez621@example.com
CUST00241,Patricia Anderson,24,Female,Australia,2020-04-02,106.09,Debit Card,patricia.anderson241@example.com
CUST00737,James Martin,34,Male,India,2019-01-08,114.53,Debit Card,james.martin737@example.com
CUST00175,Elizabeth Taylor,40,Male,Australia,2016-09-15,104.09,Cash,elizabeth.taylor175@example.com
CUST00246,Jessica Smith,29,Male,India,2022-09-22,72.87,Paypal,jessica.smith246@example.com
CUST00057,David Gonzalez,40,Male,Qatar,2018-06-07,120.29,Cash,david.gonzalez57@example.com
CUST00761,Joseph Miller,9,Female,France,2024-03-09,54.74,Debit Card,joseph.miller761@example.com
CUST00146,Susan Miller,45,Female,Brazil,2015-08-16,96.11,Cash,susan.miller146@example.com
CUST00091,Thomas Johnson,42,Female,United States,2022-11-20,181.16,Cash,thomas.johnson91@example.com
CUST00393,Michael Smith,39,Female,Japan,2023-01-19,119.63,Paypal,michael.smith393@example.com
CUST00311,Charles Taylor,25,Female,United Kingdom,2023-09-10,102.02,Cash,charles.taylor311@example.com
CUST00360,James Brown,22,Female,Australia,2016-09-06,96.49,Credit Card,james.brown360@example.com
CUST00094,Mary Rodriguez,44,Female,Japan,2023-01-03,167.67,Paypal,mary.rodriguez94@example.com
CUST00702,David Anderson,57,Female,Germany,2015-01-27,106.37,Cash,david.anderson702@example.com
CUST00783,William Gonzalez,56,Female,United States,2016-02-04,110.39,Cash,william.gonzalez783@example.com
CUST00377,William Garcia,45,Female,United States,2018-01-04,98.19,Cash,william.garcia377@example.com
CUST00244,John Garcia,50,Male,United States,2020-09-12,128.78,Cash,john.garcia244@example.com
CUST00835,Joseph Garcia,38,Male,France,2019-09-21,147.13,Cash,joseph.garcia835@example.com
CUST00088,James Jackson,39,Male,United States,2021-07-06,74.07,Paypal,james.jackson88@example.com
CUST00215,Michael Gonzalez,44,Female,France,2021-05-12,79.47,Cash,michael.gonzalez215@example.com
CUST00994,Elizabeth Rodriguez,32,Male,United Kingdom,2017-05-06,162.41,Debit Card,elizabeth.rodriguez994@example.com
CUST00174,Jennifer Brown,38,Male,Brazil,2022-10-05,83.57,Cash,jennifer.brown174@example.com
CUST00919,Sarah Martin,31,Female,United States,2018-06-07,145.87,Debit Card,sarah.martin919@example.com
CUST00119,Michael Wilson,33,Female,United States,2016-02-22,72.97,Cash,michael.wilson119@example.com
CUST00120,Patricia Williams,34,Male,Canada,2017-09-25,138.44,Paypal,patricia.williams120@example.com
CUST00683,Robert Martinez,34,Female,Qatar,2015-11-11,247.22,Paypal,robert.martinez683@example.com
CUST00001,Mary Thomas,25,Male,India,2017-02-15,125.75,Paypal,mary.thomas1@example.com
CUST00395,James Davis,38,Male,United States,2019-04-22,84.19,Cash,james.davis395@example.com
CUST00402,Linda Thomas,33,Female,Japan,2016-05-23,121.59,Debit Card,linda.thomas402@example.com
CUST00405,Sarah Gonzalez,19,Female,Canada,2017-01-22,147.48,Debit Card,sarah.gonzalez405@example.com
CUST00626,Thomas Brown,38,Female,India,2018-11-15,105.75,Cash,thomas.brown626@example.com
CUST00633,Jennifer Davis,19,Female,Japan,2022-03-17,89.64,Paypal,jennifer.davis633@example.com
