CustomerID,Name,Age,Gender,Country,JoinDate,PurchaseAmount,PaymentMethod,Email
CUST00309,Barbara Anderson,55,M,Canada,3/16/2018,227.67,Debit Card,barbara.anderson309@example.com
CUST00143,Charles Wilson,21,Male,Germany,04-05-21,118,cash,charles.wilson143@example.com
CUST00051,David Gonzalez,27,MALE,Qatar,03-01-15,156.16,Cash,david.gonzalez51@example.com
CUST00167,Charles Taylor,35,Female,Germany,09-08-16,78.99,paypal,charles.taylor167@example.com
CUST00636,Barbara Johnson,15,M,Germany,08/22/2019,112.75,PayPal,barbara.johnson636@example.com
CUST00786,Mary Garcia,45,male,Qatar,13-06-20,84.07,Debit Card,mary.garcia786@example.com
CUST00082,Jennifer Taylor,31,Female,United Kingdom,02-12-18,,CASH,jennifer.taylor82@example.com
CUST00506,Susan Jackson,,F,Australia,08-06-19,136.13,PayPal,susan.jackson506@example.com
CUST00703,Patricia Johnson,63,F,Qatar,17-10-21,117.31,cash,
CUST00921,Susan Garcia,45,FEMALE,United Kingdom,07/22/2017,$104.15 ,Debit Card,susan.garcia921@example.com
CUST00067,William Jackson,28,Female,Australia,23-06-20,80,CASH,william.jackson67@example.com
CUST00591,Richard Jones,52,F,United Kingdom,09-12-23,121.76,Debit Card,richard.jones591@example.com
CUST00912,Barbara Taylor,38,M,Qatar,14-Jan-19,164.78,Credit Card,barbara.taylor912@example.com
CUST00290,Charles Lopez,40,M,United States,01-07-18,182,credit card,charles.lopez290@example.com
CUST00295,Thomas Davis,-5,female,Germany,06-05-23,171.67,cash,thomas.davis295@example.com
CUST00548,Linda Jackson,46,male,Canada,27-07-22,97.96,debit card,linda.jackson548@example.com
CUST00284,James Taylor,39,MALE,Brazil,2/25/2020,75.76,credit card,james.taylor284@example.com
CUST00811,Richard Rodriguez,55,Female,United States,09-04-20,129.41,Debit Card,richard.rodriguez811@example.com
CUST00526,Jennifer Jones,47,FEMALE,Brazil,2/18/2020,155.34,debit card,jennifer.jones526@example.com
CUST00065,Joseph Martinez,28,MALE,Brazil,8/16/2023,108.6,paypal,joseph.martinez65@example.com
CUST00992,Karen Thomas,44,MALE,Australia,10/22/2015,$124.52 ,paypal,karen.thomas992@example.com
CUST00265,Patricia Thomas,47,M,united kingdom,23-12-21,70.93,Cash,patricia.thomas265@example.com
CUST00791,Jessica Lopez,33,FEMALE,France,24-07-17,206.44,Cash,jessica.lopez791@example.com
CUST00859,Richard Williams,51,FEMALE,united kingdom,01-05-17,64.4,paypal,richard.williams859@example.com
CUST00776,Joseph Gonzalez,61,female,India,22-Apr-16,108.09,CREDIT CARD,joseph.gonzalez776@example.com
CUST00021,Richard Hernandez,37,male,UK,27-12-19,191.06,cash,richard.hernandez21@example.com
CUST00421,Mary Thomas,37,female,Canada,02-08-17,36.63,Credit Card,mary.thomas421@example.com
CUST00784,David Jackson,49,F,India,02-04-23,150.43,cash,david.jackson784@example.com
CUST00884,Karen Martinez,49,F,Japan,20-05-17,95.6,PayPal,karen.martinez884@example.com
CUST00297,Barbara Martin,,female,Germany,14-10-22,105.96,cash,barbara.martin297@example.com
CUST00853,Jessica Hernandez,67,FEMALE,Australia,24-01-21,196.35,CASH,jessica.hernandez853@example.com
CUST00545,Joseph Davis,32,male,Brazil,08-Oct-15,137.19,CASH,joseph.davis545@example.com
CUST00262,Mary Brown,34,male,Qatar,08-06-20,142.15,Credit Card,mary.brown262@example.com
CUST00390,Jennifer Moore,20,Male,Germany,10-02-18,78.73,paypal,jennifer.moore390@example.com
CUST00667,Richard Lopez,40,Male,Japan,07-09-21,22.91,cash,richard.lopez667@example.com
CUST00514,John Miller,46,female,Qatar,20-03-24,134.01,,john.miller514@example.com
CUST00335,Barbara Jones,56,FEMALE,India,06/20/2022,71.69,paypal,barbara.jones335@example.com
CUST00583,Susan Gonzalez,34,M,France,16-07-22,48.42,Cash,susan.gonzalez583@example.com
CUST00483,Sarah Martinez,41,female,Japan,13-02-23,209.75,PayPal,sarah.martinez483@example.com
CUST00930,Thomas Brown,,F,India,25-11-24,175.64,PayPal,thomas.brown930@example.com
CUST00189,Richard Garcia,37,Male,Japan,05/26/2020,,CREDIT CARD,richard.garcia189@example.com
CUST00252,Susan Davis,25,Male,Canada,09-04-16,150.49,PayPal,susan.davis252@example.com
CUST00072,Jessica Martin,47,Female,Australia,12-03-24,177.35,Cash,jessica.martin72@example.com
CUST00690,Michael Martinez,22,female,United Kingdom,12-01-15,143.8,credit card,michael.martinez690@example.com
CUST00385,Richard Smith,44,M,Japan,04-Apr-15,143.22,PayPal,richard.smith385@example.com
CUST00659,Elizabeth Thomas,31,MALE,United Kingdom,,137.05,PayPal,elizabeth.thomas659@example.com
CUST00348,Joseph Jones,28,FEMALE,India,10-07-24,189.54,cash,joseph.jones348@example.com
CUST00614,Robert Rodriguez,28,M,Australia,03-09-18,90.25,paypal,robert.rodriguez614@example.com
CUST00909,David Jones,30,MALE,Australia,20-07-24,-182.68,PayPal,david.jones909@example.com
CUST00951,Jennifer Gonzalez,43,male,Brazil,11-05-19,202.64,CREDIT CARD,jennifer.gonzalez951@example.com
CUST00366,Charles Taylor,38,Female,Canada,12-03-16,167.96,Debit Card,charles.taylor366@example.com
CUST00331,Linda Martin,49,female,Germany,12-May-16,130.38,debit card,linda.martin331@example.com
CUST00398,Elizabeth Garcia,37,female,France,04-05-21,70.24,cash,elizabeth.garcia398@example.com
CUST00570,Susan Wilson,57,male,Canada,07-03-21,70.4,Credit Card,susan.wilson570@example.com
CUST00826,Jessica Johnson,42,Female,Germany,20-02-22,,,jessica.johnson826@example.com
CUST00900,Patricia Garcia,-5,male,India,02-04-22,27.91,CREDIT CARD,
CUST00827,Robert Jackson,42,FEMALE,United Kingdom,03-06-23,128.37,Cash,robert.jackson827@example.com
CUST00931,Charles Jones,40,MALE,Canada,,44.16,paypal,charles.jones931@example.com
CUST00692,Thomas Hernandez,52,Female,united states,02-02-15,17.71,Cash,thomas.hernandez692@example.com
CUST00409,Thomas Martin,57,Female,Australia,22-06-17,142.98,Debit Card,thomas.martin409@example.com
CUST00427,Joseph Jones,38,M,France,11-03-17,48.81,PayPal,joseph.jones427@example.com
CUST00504,Barbara Garcia,20,Female,United Kingdom,22-Apr-24,$145.58 ,Cash,barbara.garcia504@example.com
CUST00453,Susan Martinez,33,female,Germany,07-06-15,14.71,debit card,susan.martinez453@example.com
CUST00219,Barbara Jackson,33,FEMALE,Canada,08-04-23,66.25,,barbara.jackson219@example.com
CUST00240,James Lopez,51,Female,India,05-04-22,97.82,cash,james.lopez240@example.com
CUST00665,Michael Gonzalez,50,M,United Kingdom,11-06-23,137.23,credit card,michael.gonzalez665@example.com
CUST00599,Susan Miller,43,female,Brazil,,44.32,Debit Card,susan.miller599@example.com
CUST00193,Susan Hernandez,52,MALE,Qatar,11/22/2024,144.13,CREDIT CARD,susan.hernandez193@example.com
CUST00499,Michael Garcia,54,male,France,09-07-24,196.15,credit card,michael.garcia499@example.com
CUST00192,William Johnson,35,FEMALE,United States,08-08-23,52.86,credit card,william.johnson192@example.com
CUST00485,Thomas Wilson,43,Male,France,08-12-24,109.85,,thomas.wilson485@example.com
CUST00505,Barbara Smith,56,female,Australia,09-05-17,98.81,Credit Card,barbara.smith505@example.com
CUST00631,James Lopez,49,F,India,04-09-22,108.36,Debit Card,james.lopez631@example.com
CUST00133,Patricia Smith,12,male,France,23-06-20,112.58,Credit Card,patricia.smith133@example.com
CUST00346,Sarah Smith,37,female,Australia,05-07-15,183.45,CREDIT CARD,sarah.smith346@example.com
CUST00253,Elizabeth Brown,26,MALE,Germany,07-11-18,147.22,cash,elizabeth.brown253@example.com
CUST00686,James Martinez,61,M,,11-05-19,195.33,debit card,james.martinez686@example.com
CUST00918,Robert Hernandez,33,MALE,France,03-03-19,155.82,Debit Card,robert.hernandez918@example.com
CUST00264,Mary Miller,41,M,France,17-Nov-21,84.68,Credit Card,mary.miller264@example.com
CUST00071,Richard Lopez,40,Male,Japan,,45.67,PayPal,richard.lopez71@example.com
CUST00273,James Miller,48,F,Australia,10-11-22,156.53,Credit Card,james.miller273@example.com
CUST00986,Richard Thomas,62,F,United Kingdom,05-04-22,171.3,,richard.thomas986@example.com
CUST00328,Barbara Garcia,39,FEMALE,Brazil,01-01-19,94.36,CREDIT CARD,barbara.garcia328@example.com
CUST00116,Patricia Johnson,42,F,Japan,4/25/2019,147.19,Cash,patricia.johnson116@example.com
CUST00324,Thomas Thomas,35,F,Germany,07-11-17,99.13,Credit Card,thomas.thomas324@example.com
CUST00981,Joseph Davis,29,male,Canada,06-12-20,70.08,CASH,joseph.davis981@example.com
CUST00678,James Johnson,15,,Japan,07-03-21,95.76,Cash,james.johnson678@example.com
CUST00373,Patricia Martin,23,MALE,Japan,17-04-24,166.11,paypal,patricia.martin373@example.com
CUST00625,Susan Moore,31,male,Australia,11/27/2017,133.82,Debit Card,susan.moore625@example.com
CUST00721,Sarah Martin,38,FEMALE,Germany,18-Nov-17,60.31,CASH,sarah.martin721@example.com
CUST00789,Jessica Thomas,23,FEMALE,Qatar,27-11-23,190.06,cash,jessica.thomas789@example.com
CUST00456,John Miller,22,female,Qatar,,129.96,paypal,john.miller456@example.com
CUST00668,John Brown,38,female,United Kingdom,13-02-16,154.46,paypal,john.brown668@example.com
CUST00869,Jessica Martin,42,MALE,Qatar,27-Mar-19,73.97,paypal,jessica.martin869@example.com
CUST00979,Mary Jackson,34,F,India,23-05-21,132.96,CREDIT CARD,mary.jackson979@example.com
CUST00862,Richard Jackson,47,,France,17-05-19,60.53,CASH,richard.jackson862@example.com
CUST00279,William Wilson,14,MALE,United States,13-May-17,100.11,PayPal,william.wilson279@example.com
CUST00801,Karen Miller,27,male,United States,25-11-18,155.79,debit card,karen.miller801@example.com
CUST00663,Linda Martinez,27,male,Australia,07/22/2020,149.65,paypal,linda.martinez663@example.com
CUST00003,Sarah Johnson,48,male,Qatar,02-May-22,113.05,Cash,sarah.johnson3@example.com
CUST00230,Elizabeth Garcia,35,male,United Kingdom,06-02-19,155.84,CREDIT CARD,elizabeth.garcia230@example.com
CUST00527,Patricia Brown,38,M,India,07-08-18,88.31,paypal,patricia.brown527@example.com
CUST00946,Jennifer Brown,35,F,France,03-08-16,72.77,Credit Card,jennifer.brown946@example.com
CUST00472,David Thomas,38,Male,Germany,01-01-17,145.74,paypal,david.thomas472@example.com
CUST00874,John Lopez,41,FEMALE,France,01-08-24,112.25,paypal,john.lopez874@example.com
CUST00200,Robert Rodriguez,41,Male,Brazil,10-02-23,148.84,CREDIT CARD,robert.rodriguez200@example.com
CUST00372,Thomas Miller,44,Male,United States,01-01-17,58.71,debit card,thomas.miller372@example.com
CUST00876,James Hernandez,58,Female,Germany,16-Mar-19,138.96,Cash,james.hernandez876@example.com
CUST00670,Patricia Anderson,51,MALE,Brazil,14-04-20,111.53,cash,patricia.anderson670@example.com
CUST00066,Mary Anderson,46,M,Japan,14-04-23,211.58,Cash,mary.anderson66@example.com
CUST00486,David Taylor,25,M,Germany,10/15/2019,123.31,debit card,david.taylor486@example.com
CUST00041,Richard Brown,51,male,Germany,9/15/2019,138.63,Cash,richard.brown41@example.com
CUST00757,Michael Williams,14,F,Qatar,26-10-22,176.3,Credit Card,michael.williams757@example.com
CUST00494,Sarah Martinez,52,M,united states,22-Jul-20,81.82,credit card,sarah.martinez494@example.com
CUST00443,Thomas Taylor,37,FEMALE,Brazil,6/14/2021,164.23,PayPal,thomas.taylor443@example.com
CUST00516,Richard Wilson,20,Male,United States,19-11-19,205.86,credit card,richard.wilson516@example.com
CUST00965,Charles Smith,37,female,Brazil,05-Oct-22,93.07,PayPal,charles.smith965@example.com
CUST00830,William Anderson,28,female,Brazil,27-01-23,157.92,debit card,william.anderson830@example.com
CUST00274,Karen Garcia,29,,France,08-06-21,118.32,Debit Card,karen.garcia274@example.com
CUST00709,Thomas Martinez,40,female,Germany,22-03-15,165.77,credit card,thomas.martinez709@example.com
CUST00642,Joseph Martinez,23,Male,United Kingdom,01-11-22,178.7,paypal,joseph.martinez642@example.com
CUST00473,Karen Jones,33,Female,Germany,02-07-22,131.02,paypal,karen.jones473@example.com
CUST00772,Barbara Williams,44,F,Japan,16-Feb-16,103.89,credit card,barbara.williams772@example.com
CUST00178,John Hernandez,29,MALE,India,1/24/2021,-3.74,CASH,john.hernandez178@example.com
CUST00301,David Brown,26,Female,Canada,,116.09,,david.brown301@example.com
CUST00038,Elizabeth Wilson,47,,India,04-05-15,66.98,PayPal,elizabeth.wilson38@example.com
CUST00602,Patricia Thomas,27,female,India,18-04-22,220.43,CASH,patricia.thomas602@example.com
CUST00203,Richard Rodriguez,20,female,Qatar,13-03-18,83.11,credit card,richard.rodriguez203@example.com
CUST00237,Patricia Rodriguez,44,MALE,,25-Jul-18,97.79,credit card,patricia.rodriguez237@example.com
CUST00150,Susan Jackson,33,FEMALE,France,17-01-24,192.9,Credit Card,susan.jackson150@example.com
CUST00218,Robert Brown,21,F,Germany,13-Jan-18,1330.45,credit card,robert.brown218@example.com
CUST00849,Linda Rodriguez,,M,Japan,07-05-15,,Debit Card,linda.rodriguez849@example.com
CUST00734,Joseph Taylor,49,female,United Kingdom,08-09-22,164.58,PayPal,joseph.taylor734@example.com
CUST00559,Robert Jones,,Female,Brazil,01/23/2018,140.3,Cash,robert.jones559@example.com
CUST00622,Jessica Anderson,41,male,Qatar,26-02-19,29.18,paypal,jessica.anderson622@example.com
CUST00855,John Davis,44,F,Japan,10-Jul-21,122.57,debit card,john.davis855@example.com
CUST00303,William Jones,18,MALE,Japan,11-03-24,166.72,PayPal,william.jones303@example.com
CUST00873,James Johnson,40,Female,Australia,04/16/2017,85.21,Debit Card,james.johnson873@example.com
CUST00933,Patricia Lopez,46,FEMALE,Australia,10-10-24,161.19,debit card,patricia.lopez933@example.com
CUST00682,Barbara Jackson,52,MALE,France,04-01-19,141.72,PayPal,barbara.jackson682@example.com
CUST00962,Thomas Rodriguez,43,Female,Canada,13-10-20,106.18,credit card,thomas.rodriguez962@example.com
CUST00389,Robert Hernandez,35,female,India,17-06-17,154.39,Cash,robert.hernandez389@example.com
CUST00432,Charles Miller,29,F,Australia,23-01-15,146.86,PayPal,charles.miller432@example.com
CUST00388,Elizabeth Jackson,38,Female,France,24-04-18,35.15,CASH,elizabeth.jackson388@example.com
CUST00906,Linda Rodriguez,33,Female,Japan,12/17/2018,101.68,paypal,linda.rodriguez906@example.com
CUST00391,Charles Rodriguez,28,MALE,Japan,06-07-24,96.4,Credit Card,charles.rodriguez391@example.com
CUST00957,Barbara Jones,21,,US,18-Jun-23,112.64,Cash,barbara.jones957@example.com
CUST00353,Linda Moore,31,Female,Japan,25-06-16,85.7,paypal,linda.moore353@example.com
CUST00194,David Thomas,42,male,United States,02/27/2022,115.38,Debit Card,david.thomas194@example.com
CUST00236,Jennifer Thomas,30,female,United States,27-Dec-24,116.86,CREDIT CARD,jennifer.thomas236@example.com
CUST00452,Robert Gonzalez,41,FEMALE,Qatar,07-03-16,86,CREDIT CARD,robert.gonzalez452@example.com
CUST00850,Jennifer Taylor,32,Male,United Kingdom,21-04-24,107.4,credit card,jennifer.taylor850@example.com
CUST00056,Barbara Gonzalez,,M,Germany,07-02-19,,PayPal,barbara.gonzalez56@example.com
CUST00697,Michael Anderson,40,MALE,Canada,18-12-17,,paypal,michael.anderson697@example.com
CUST00097,Patricia Wilson,41,M,united kingdom,12/25/2023,24.75,CREDIT CARD,patricia.wilson97@example.com
CUST00142,Patricia Miller,29,female,Australia,4/26/2018,97.99,Credit Card,patricia.miller142@example.com
CUST00710,Richard Martin,,male,Brazil,13-03-16,198.4,PayPal,richard.martin710@example.com
CUST00877,Sarah Martin,22,Female,Japan,05-05-21,93.58,paypal,sarah.martin877@example.com
CUST00553,David Martinez,37,female,Canada,04-Jul-23,111.54,cash,david.martinez553@example.com
CUST00922,Linda Jackson,14,female,Japan,10-01-24,87.21,debit card,linda.jackson922@example.com
CUST00121,Joseph Thomas,11,FEMALE,Australia,01-09-21,129.12,CASH,joseph.thomas121@example.com
CUST00610,Michael Rodriguez,62,Female,India,23-01-15,86.87,debit card,michael.rodriguez610@example.com
CUST00821,Jessica Brown,16,female,Qatar,5/15/2024,167.75,CASH,jessica.brown821@example.com
CUST00063,John Taylor,,female,Germany,09-05-23,125.92,debit card,john.taylor63@example.com
CUST00771,Barbara Wilson,37,F,Qatar,07-Oct-22,,paypal,barbara.wilson771@example.com
CUST00466,Patricia Martinez,35,Male,Germany,02-06-16,132.3,Debit Card,patricia.martinez466@example.com
CUST00415,Thomas Hernandez,35,female,united kingdom,1/19/2019,63.48,CREDIT CARD,thomas.hernandez415@example.com
CUST00004,Patricia Davis,42,Female,Qatar,12/21/2021,96.95,CASH,patricia.davis4@example.com
CUST00059,Linda Martinez,45,MALE,Brazil,01-03-23,140.43,Cash,linda.martinez59@example.com
CUST00224,Charles Jones,44,FEMALE,United States,17-12-23,166.14,debit card,charles.jones224@example.com
CUST00628,Robert Gonzalez,20,female,Canada,19-06-19,147.93,CREDIT CARD,robert.gonzalez628@example.com
CUST00102,Joseph Jones,20,female,Brazil,04/13/2018,59.6,Credit Card,joseph.jones102@example.com
CUST00732,Elizabeth Wilson,68,FEMALE,Brazil,01-05-17,175.48,paypal,elizabeth.wilson732@example.com
CUST00222,Richard Wilson,34,male,France,12-02-19,71.59,credit card,richard.wilson222@example.com
CUST00479,Robert Johnson,55,female,Canada,02-09-16,144.62,debit card,robert.johnson479@example.com
CUST00005,Mary Martinez,51,F,Germany,3/16/2018,153.45,paypal,mary.martinez5@example.com
CUST00053,Linda Martin,30,M,India,13-07-23,179.43,debit card,linda.martin53@example.com
CUST00018,Jennifer Martin,33,M,Canada,,112.86,cash,jennifer.martin18@example.com
CUST00756,Susan Hernandez,37,female,United Kingdom,07/22/2020,70.74,debit card,susan.hernandez756@example.com
CUST00925,Charles Garcia,41,FEMALE,United States,19-07-17,111.09,Debit Card,charles.garcia925@example.com
CUST00307,Joseph Davis,28,male,Germany,02/26/2020,120.24,Debit Card,joseph.davis307@example.com
CUST00675,John Moore,65,M,USA,27-Aug-21,151.55,Cash,john.moore675@example.com
CUST00156,Robert Davis,19,female,Germany,07/26/2024,114.43,debit card,robert.davis156@example.com
CUST00493,John Moore,42,female,Australia,25-Mar-23,151.71,credit card,john.moore493@example.com
CUST00745,Charles Johnson,43,Female,Brazil,16-Feb-21,206.14,debit card,charles.johnson745@example.com
CUST00652,Jessica Moore,40,Female,Japan,04-05-18,111.53,Cash,jessica.moore652@example.com
CUST00249,Jessica Davis,31,Female,Brazil,19-Apr-24,102.99,PayPal,jessica.davis249@example.com
CUST00250,Thomas Brown,40,male,Canada,04/16/2023,105.05,CREDIT CARD,thomas.brown250@example.com
CUST00359,Elizabeth Martin,27,Female,India,09-02-15,177.04,Debit Card,elizabeth.martin359@example.com
CUST00488,Karen Smith,20,MALE,United Kingdom,25-Feb-24,87.26,CASH,karen.smith488@example.com
CUST00431,Karen Wilson,53,Male,Germany,5/15/2017,64.8,CASH,karen.wilson431@example.com
CUST00442,Thomas Rodriguez,56,Female,Qatar,08-Jun-23,147.9,Credit Card,thomas.rodriguez442@example.com
CUST00829,Charles Martinez,33,Male,United States,02-05-22,111.42,,charles.martinez829@example.com
CUST00863,William Lopez,34,F,,01-11-16,129.02,,william.lopez863@example.com
CUST00031,Charles Jackson,43,female,U.K.,02-09-15,95.01,credit card,charles.jackson31@example.com
CUST00282,Linda Lopez,29,F,Germany,11-01-23,107.37,Debit Card,linda.lopez282@example.com
CUST00687,Elizabeth Thomas,34,Male,Qatar,11-Jun-20,197.31,Debit Card,elizabeth.thomas687@example.com
CUST00984,Sarah Johnson,,Female,India,07-Aug-17,152.17,paypal,sarah.johnson984@example.com
CUST00118,David Anderson,47,FEMALE,Germany,12-09-18,120.13,debit card,david.anderson118@example.com
CUST00738,Thomas Lopez,55,male,India,13-04-19,37.39,Debit Card,thomas.lopez738@example.com
CUST00117,Jessica Wilson,48,F,Australia,11-09-22,135.87,PayPal,jessica.wilson117@example.com
CUST00529,Karen Wilson,50,FEMALE,Brazil,23-03-19,120.95,cash,karen.wilson529@example.com
CUST00677,David Martinez,33,male,India,03-07-23,102.78,cash,david.martinez677@example.com
CUST00292,Jessica Martin,31,FEMALE,USA,01-Nov-19,,paypal,jessica.martin292@example.com
CUST00028,Richard Thomas,41,M,Brazil,10/13/2017,112.68,CASH,richard.thomas28@example.com
CUST00382,Michael Davis,33,FEMALE,USA,10-04-19,$198.46 ,PayPal,michael.davis382@example.com
CUST00308,Elizabeth Moore,46,female,U.S.A.,11/19/2023,,PayPal,
CUST00552,Susan Rodriguez,34,male,Australia,01/22/2022,84.85,credit card,susan.rodriguez552@example.com
CUST00681,William Davis,50,F,United Kingdom,13-Dec-21,155.08,Cash,william.davis681@example.com
CUST00201,Karen Brown,30,FEMALE,Brazil,06-04-16,$57.10 ,,karen.brown201@example.com
CUST00581,Susan Smith,17,male,Germany,02/23/2023,132.4,Debit Card,susan.smith581@example.com
CUST00386,John Lopez,32,F,France,08-Feb-19,168.94,credit card,john.lopez386@example.com
CUST00725,Jennifer Taylor,29,Female,Australia,6/21/2021,121.07,credit card,jennifer.taylor725@example.com
CUST00673,Richard Garcia,53,FEMALE,Qatar,11-07-22,773.59,Cash,richard.garcia673@example.com
CUST00601,Joseph Anderson,30,male,Australia,27-12-18,53.39,Debit Card,joseph.anderson601@example.com
CUST00808,Thomas Lopez,36,FEMALE,,4/18/2017,126.13,,thomas.lopez808@example.com
CUST00758,Linda Jones,39,M,India,01-04-21,137.91,debit card,linda.jones758@example.com
CUST00315,David Wilson,43,Female,India,17-12-22,69.96,PayPal,david.wilson315@example.com
CUST00512,Linda Martin,26,Female,united states,6/21/2021,63,debit card,linda.martin512@example.com
CUST00281,Jennifer Taylor,9,female,Australia,16-05-15,55.14,CREDIT CARD,jennifer.taylor281@example.com
CUST00968,Elizabeth Rodriguez,,Male,Brazil,9/26/2017,109.37,debit card,elizabeth.rodriguez968@example.com
CUST00769,Linda Martinez,48,Male,Australia,25-07-15,59.51,PayPal,linda.martinez769@example.com
CUST00354,Jennifer Brown,46,male,United States,18-04-24,,paypal,jennifer.brown354@example.com
CUST00656,Mary Jones,-14,FEMALE,Japan,11/17/2018,-4.74,Debit Card,mary.jones656@example.com
CUST00208,David Martinez,51,FEMALE,Germany,7/18/2024,185.81,debit card,david.martinez208@example.com
CUST00380,Charles Martinez,42,M,Germany,03-10-18,,PayPal,charles.martinez380@example.com
CUST00777,Mary Jones,27,F,Qatar,27-07-22,209.67,Cash,mary.jones777@example.com
CUST00413,Jennifer Anderson,28,Female,Australia,10/24/2020,108.01,paypal,jennifer.anderson413@example.com
CUST00805,Patricia Anderson,45,FEMALE,Australia,,82.09,CASH,patricia.anderson805@example.com
CUST00024,Jessica Miller,37,FEMALE,Japan,03-07-15,148.98,credit card,jessica.miller24@example.com
CUST00341,Patricia Johnson,25,FEMALE,France,02-06-24,91,credit card,patricia.johnson341@example.com
CUST00706,David Smith,43,,,11-09-18,76.65,CASH,david.smith706@example.com
CUST00650,Jessica Johnson,51,FEMALE,France,12/27/2018,166.19,PayPal,jessica.johnson650@example.com
CUST00155,Jennifer Anderson,60,M,Japan,13-07-20,85.78,paypal,jennifer.anderson155@example.com
CUST00875,Elizabeth Lopez,42,M,Australia,09-12-22,99.31,CREDIT CARD,elizabeth.lopez875@example.com
CUST00566,Mary Brown,,M,Germany,13-01-19,91.03,CREDIT CARD,mary.brown566@example.com
CUST00868,Karen Miller,28,MALE,Canada,27-07-19,157.79,,karen.miller868@example.com
CUST00799,Robert Hernandez,37,male,Brazil,04/24/2022,141.65,CASH,robert.hernandez799@example.com
CUST00323,Charles Anderson,48,MALE,Brazil,09-04-20,,CREDIT CARD,charles.anderson323@example.com
CUST00612,Susan Garcia,55,M,France,06-Mar-23,141.92,paypal,susan.garcia612@example.com
CUST00595,Robert Johnson,28,Male,Japan,01/25/2023,111.54,debit card,robert.johnson595@example.com
CUST00083,William Williams,10,Male,Canada,07-01-15,78.82,Credit Card,william.williams83@example.com
CUST00592,Karen Garcia,48,M,Germany,18-03-18,110.06,credit card,karen.garcia592@example.com
CUST00465,Michael Garcia,52,Female,France,09-12-23,88.94,paypal,michael.garcia465@example.com
CUST00744,David Wilson,33,M,United States,12-08-20,,cash,david.wilson744@example.com
CUST00334,James Moore,,male,United Kingdom,16-05-20,71.13,Debit Card,james.moore334@example.com
CUST00011,Jessica Anderson,43,FEMALE,France,2/14/2024,149.94,CREDIT CARD,jessica.anderson11@example.com
CUST00471,Mary Rodriguez,35,M,United States,11/21/2015,113.28,Credit Card,mary.rodriguez471@example.com
CUST00033,John Jones,56,male,Canada,11-Jan-15,$69.94 ,PayPal,john.jones33@example.com
CUST00959,James Williams,40,Female,Australia,26-12-22,128.4,Credit Card,james.williams959@example.com
CUST00942,William Moore,150,Male,Australia,09-04-24,65.63,Cash,william.moore942@example.com
CUST00383,Patricia Wilson,53,M,France,08-04-23,101.72,Debit Card,patricia.wilson383@example.com
CUST00624,Charles Davis,37,MALE,Brazil,17-02-23,206.56,CASH,charles.davis624@example.com
CUST00564,Richard Jones,18,female,Canada,5/19/2015,138.16,Credit Card,richard.jones564@example.com
CUST00916,Robert Rodriguez,37,Female,United States,12-07-19,93.9,debit card,robert.rodriguez916@example.com
CUST00938,Mary Thomas,30,MALE,France,26-Aug-24,193.4,credit card,mary.thomas938@example.com
CUST00379,Jessica Anderson,27,male,Brazil,03-May-24,117.99,Credit Card,jessica.anderson379@example.com
CUST00090,Richard Jackson,51,FEMALE,United Kingdom,02/17/2018,148.59,CREDIT CARD,richard.jackson90@example.com
CUST00214,Susan Taylor,46,male,Japan,25-Dec-19,153.63,Credit Card,
CUST00970,Mary Brown,36,FEMALE,Japan,15-05-23,64.87,CASH,mary.brown970@example.com
CUST00134,Barbara Garcia,38,female,Qatar,06-09-22,29.93,paypal,barbara.garcia134@example.com
CUST00347,Joseph Gonzalez,37,female,India,07-May-23,125.36,Debit Card,joseph.gonzalez347@example.com
CUST00008,Robert Rodriguez,49,F,United States,15-07-22,155.7,PayPal,robert.rodriguez8@example.com
CUST00627,Jessica Brown,29,female,US,06-Feb-18,108.12,debit card,jessica.brown627@example.com
CUST00321,Jessica Brown,32,male,Brazil,12-09-17,102.29,PayPal,jessica.brown321@example.com
CUST00793,James Anderson,28,female,Canada,10/27/2018,122.25,cash,james.anderson793@example.com
CUST00188,Elizabeth Williams,34,male,Canada,03/22/2017,102.73,CASH,elizabeth.williams188@example.com
CUST00305,Barbara Davis,47,Female,Canada,06/13/2018,119.66,PayPal,barbara.davis305@example.com
CUST00032,David Wilson,39,FEMALE,France,22-Nov-22,,cash,david.wilson32@example.com
CUST00621,Charles Gonzalez,42,female,Germany,02-02-16,,paypal,charles.gonzalez621@example.com
CUST00241,Patricia Anderson,24,Female,Australia,04-02-20,106.09,debit card,patricia.anderson241@example.com
CUST00737,James Martin,34,Male,India,08-Jan-19,114.53,Debit Card,james.martin737@example.com
CUST00175,Elizabeth Taylor,40,male,Australia,15-Sep-16,104.09,Cash,elizabeth.taylor175@example.com
CUST00246,Jessica Smith,29,Male,India,22-Sep-22,72.87,paypal,jessica.smith246@example.com
CUST00057,David Gonzalez,40,male,Qatar,06-07-18,120.29,CASH,david.gonzalez57@example.com
CUST00761,Joseph Miller,9,female,France,03-09-24,54.74,Debit Card,joseph.miller761@example.com
CUST00146,Susan Miller,45,,Brazil,08/16/2015,96.11,cash,susan.miller146@example.com
CUST00091,Thomas Johnson,42,Female,united states,11/20/2022,181.16,Cash,thomas.johnson91@example.com
CUST00393,Michael Smith,39,F,Japan,19-Jan-23,119.63,PayPal,michael.smith393@example.com
